Game ID,Year,Region,Round,Game Location,Better Seed,Team - Better Seed,Spread,Over/Under Total,Worse Seed,Team - Worse Seed,Better Seed - Score,Worse Seed - Score,Game Winner - Team,Game Winner - Seed,Better Seed vs. Spread,Better Seed vs. Spread (Points),O/U,O/U Margin,Margin of Victory,Total Points Scored,Better Seed Conference,Worse Seed - Conference,Better Seed Ken Pom,Worse Seed Ken Pom,Better Seed and Worse Ken Pom?,Ken Pom Ranking Margin,KP EM Diff,Better Seed KP Expected Margin,Worse Seed KP Expected Marg.,Better Seed Adj Off. Eff Rank,Worse Seed Adjusted Off Eff. Rank,Better Seed Adj. Def Eff. Rank,Worse Seed Adjusted Def. Rank,Futures Better to F4,Futures Worse to F4,
684,2011,Southwest,1) Round of 64,Tulsa,8,UNLV,-2,135,9,Illinois,62,73,Illinois,Worse Seed,Loss,13,PUSH,0,11,135,MWC,Big Ten,25,21,Yes,-4,-0.728,18.412,19.141,53,35,18,26,,,
685,2011,Southwest,1) Round of 64,Denver,5,Vanderbilt,-3,135,12,Richmond,66,69,Richmond,Worse Seed,Loss,6,PUSH,0,3,135,SEC,Atlantic 10,31,41,No,10,2.164,17.052,14.888,16,41,80,56,,,
686,2011,Southwest,1) Round of 64,Denver,4,Louisville,-9.5,132,13,Morehead-State,61,62,Morehead State,Worse Seed,Loss,10.5,UNDER,-9,1,123,Big East,Ohio Valley,12,94,No,82,15.805,22.442,6.637,38,115,5,89,,,
687,2011,Southwest,1) Round of 64,Chicago,6,Georgetown,-6,135.5,11,VCU,56,74,VCU,Worse Seed,Loss,24,UNDER,-5.5,18,130,Big East,CAA,23,82,No,59,9.962,18.588,8.626,24,54,45,138,,,
688,2011,Southwest,1) Round of 64,Chicago,3,Purdue,-15.5,123,14,Saint-Peter's,65,43,Purdue,Better Seed,Win,-6.5,UNDER,-15,22,108,Big Ten,MAAC,8,129,No,121,21.906,25.017,3.11,17,292,6,16,,,
689,2011,Southwest,1) Round of 64,Chicago,7,texas-am,0,121.5,10,Florida-State,50,57,Florida State,Worse Seed,Loss,7,UNDER,-14.5,7,107,Big 12,ACC,40,44,No,4,0.358,15.013,14.654,62,169,38,1,,,
690,2011,Southwest,1) Round of 64,Chicago,2,Notre-Dame,-14,138,15,Akron,69,56,Notre Dame,Better Seed,Loss,1,UNDER,-13,13,125,Big East,Mid-American,9,125,No,116,20.361,24.037,3.676,3,161,61,104,,,
691,2011,Southwest,2) Second Round,Tulsa,1,Kansas,-8,143,9,Illinois,73,59,Kansas,Better Seed,Win,-6,UNDER,-11,14,132,Big 12,Big Ten,3,21,No,18,9.126,28.266,19.141,4,35,17,26,,,
692,2011,Southwest,2) Second Round,Denver,12,Richmond,-4.5,125,13,Morehead-State,65,48,Richmond,Better Seed,Win,-12.5,UNDER,-12,17,113,Atlantic 10,Ohio Valley,41,94,No,53,8.251,14.888,6.637,41,115,56,89,,,
693,2011,Southwest,2) Second Round,Chicago,3,Purdue,-9,133.5,11,VCU,76,94,VCU,Worse Seed,Loss,27,OVER,36.5,18,170,Big Ten,CAA,8,82,No,74,16.391,25.017,8.626,17,54,6,138,,,
694,2011,Southwest,2) Second Round,Chicago,2,Notre-Dame,-4.5,130.5,10,Florida-State,57,71,Florida State,Worse Seed,Loss,18.5,UNDER,-2.5,14,128,Big East,ACC,9,44,No,35,9.383,24.037,14.654,3,169,61,1,,,
695,2011,Southwest,3) Sweet 16,San Antonio,1,Kansas,-10.5,136,12,Richmond,77,57,Kansas,Better Seed,Win,-9.5,UNDER,-2,20,134,Big 12,Atlantic 10,3,41,No,38,13.378,28.266,14.888,4,41,17,56,,,
696,2011,Southwest,3) Sweet 16,San Antonio,10,Florida-State,-4.5,130,11,VCU,71,72,VCU,Worse Seed,Loss,5.5,OVER,13,1,143,ACC,CAA,44,82,No,38,6.029,14.654,8.626,169,54,1,138,,,
697,2011,Southwest,4) Elite 8,San Antonio,1,Kansas,-11.5,145,11,VCU,61,71,VCU,Worse Seed,Loss,21.5,UNDER,-13,10,132,Big 12,CAA,3,82,No,79,19.641,28.266,8.626,4,54,17,138,,,
698,2011,Southeast,1) Round of 64,"Washington, D.C.",1,Pittsburgh,-18.5,134.5,16,UNC-Asheville,74,51,Pittsburgh,Better Seed,Win,-4.5,UNDER,-9.5,23,125,Big East,Big South,4,147,No,143,24.503,26.757,2.254,5,200,21,93,,,
699,2011,Southeast,1) Round of 64,"Washington, D.C.",8,Butler,1.5,124,9,Old-Dominion,60,58,Butler,Better Seed,Win,-3.5,UNDER,-6,2,118,Horizon,CAA,45,49,No,4,0.501,14.547,14.046,34,67,72,43,,,
700,2011,Southeast,1) Round of 64,Tucson,5,Kansas-State,-2,128.5,12,Utah-State,73,68,Kansas State,Better Seed,Win,-3,OVER,12.5,5,141,Big 12,WAC,30,17,Yes,-13,-2.768,17.092,19.859,71,48,15,12,,,
701,2011,Southeast,1) Round of 64,Tucson,4,Wisconsin,-4,128,13,Belmont,72,58,Wisconsin,Better Seed,Win,-10,OVER,2,14,130,Big Ten,Atlantic Sun,7,22,No,15,6.482,25.08,18.599,2,33,60,30,,,
702,2011,Southeast,1) Round of 64,Denver,6,St.-John's,-1,135.5,11,Gonzaga,71,86,Gonzaga,Worse Seed,Loss,16,OVER,21.5,15,157,Big East,West Coast,33,36,No,3,0.286,16.44,16.154,51,55,35,34,,,
703,2011,Southeast,1) Round of 64,Denver,3,BYU,-8.5,148.5,14,Wofford,74,66,BYU,Better Seed,Loss,0.5,UNDER,-8.5,8,140,MWC,Southern,11,85,No,74,15.59,23.1,7.51,7,39,41,215,,,
704,2011,Southeast,1) Round of 64,Tampa,7,UCLA,1.5,130.5,10,Michigan-State,78,76,UCLA,Better Seed,Win,-3.5,OVER,23.5,2,154,Pac-10,Big Ten,51,46,Yes,-5,-0.981,13.496,14.476,87,78,33,29,,,
705,2011,Southeast,1) Round of 64,Tampa,2,Florida,-12.5,129.5,15,UC-Santa-Barbara,79,51,Florida,Better Seed,Win,-15.5,OVER,0.5,28,130,SEC,Big West,18,121,No,103,15.664,19.729,4.064,19,142,42,111,,,
706,2011,Southeast,2) Second Round,"Washington, D.C.",1,Pittsburgh,-8,126,8,Butler,70,71,Butler,Worse Seed,Loss,9,OVER,15,1,141,Big East,Horizon,4,45,No,41,12.21,26.757,14.547,5,34,21,72,,,
707,2011,Southeast,2) Second Round,Tucson,4,Wisconsin,-3.5,124.5,5,Kansas-State,70,65,Wisconsin,Better Seed,Win,-1.5,OVER,10.5,5,135,Big Ten,Big 12,7,30,No,23,7.989,25.08,17.092,2,71,60,15,,,
708,2011,Southeast,2) Second Round,Denver,3,BYU,0,150,11,Gonzaga,89,67,BYU,Better Seed,Win,-22,OVER,6,22,156,MWC,West Coast,11,36,No,25,6.945,23.1,16.154,7,55,41,34,,,
709,2011,Southeast,2) Second Round,Tampa,2,Florida,-5,135,7,UCLA,73,65,Florida,Better Seed,Win,-3,OVER,3,8,138,SEC,Pac-10,18,51,No,33,6.233,19.729,13.496,19,87,42,33,,,
710,2011,Southeast,3) Sweet 16,New Orleans,4,Wisconsin,-4.5,124.5,8,Butler,54,61,Butler,Worse Seed,Loss,11.5,UNDER,-9.5,7,115,Big Ten,Horizon,7,45,No,38,10.533,25.08,14.547,2,34,60,72,,,
711,2011,Southeast,3) Sweet 16,New Orleans,2,Florida,-2.5,148.5,3,BYU,83,74,Florida,Better Seed,Win,-6.5,OVER,8.5,9,157,SEC,MWC,18,11,Yes,-7,-3.371,19.729,23.1,19,7,42,41,,,
712,2011,Southeast,4) Elite 8,New Orleans,2,Florida,-4,134.5,8,Butler,71,74,Butler,Worse Seed,Loss,7,OVER,10.5,3,145,SEC,Horizon,18,45,No,27,5.182,19.729,14.547,19,34,42,72,,,
713,2010,Midwest,1) Round of 64,Oklahoma City,1,Kansas,-25,146,16,Lehigh,90,74,Kansas,Better Seed,Loss,9,OVER,18,16,164,Big 12,Patriot,1,191,No,190,33.32,31.887,-1.433,1,143,6,245,,,
714,2010,Midwest,1) Round of 64,Oklahoma City,8,UNLV,1,116,9,Northern-Iowa,66,69,Northern Iowa,Worse Seed,Loss,2,OVER,19,3,135,Mountain West,Missouri Valley,41,31,Yes,-10,-1.184,16.698,17.881,61,80,34,9,,,
715,2010,Midwest,1) Round of 64,Spokane,5,Michigan-State,-12.5,151,12,New-Mexico-State,70,67,Michigan State,Better Seed,Loss,9.5,UNDER,-14,3,137,Big Ten,WAC,20,112,No,92,13.878,19.859,5.981,42,36,23,246,,,
716,2010,Midwest,1) Round of 64,Spokane,4,Maryland,-9.5,158,13,Houston,89,77,Maryland,Better Seed,Win,-2.5,OVER,8,12,166,ACC,C-USA,13,84,No,71,12.963,22.087,9.124,11,40,50,173,,,
717,2010,Midwest,1) Round of 64,Providence,6,Tennessee,-3.5,129.5,11,San-Diego-State,62,59,Tennessee,Better Seed,Loss,0.5,UNDER,-8.5,3,121,SEC,Mountain West,38,40,No,2,0.237,17.066,16.829,99,47,8,44,,,
718,2010,Midwest,1) Round of 64,Providence,3,Georgetown,-14,140,14,Ohio,83,97,Ohio,Worse Seed,Loss,28,OVER,40,14,180,Big East,Mid-American,10,100,No,90,16.497,23.671,7.174,14,122,28,96,,,
719,2010,Midwest,1) Round of 64,Milwaukee,7,Oklahoma-State,-2,140.5,10,Georgia-Tech,59,64,Georgia Tech,Worse Seed,Loss,7,UNDER,-17.5,5,123,Big 12,ACC,43,32,Yes,-11,-1.388,16.273,17.661,30,69,65,19,,,
720,2010,Midwest,1) Round of 64,Milwaukee,2,Ohio-State,-17.5,131,15,UC-Santa-Barbara,68,51,Ohio State,Better Seed,Loss,0.5,UNDER,-12,17,119,Big Ten,Big West,6,148,No,142,22.596,24.926,2.331,9,206,26,85,,,
721,2010,Midwest,2) Second Round,Oklahoma City,1,Kansas,-11.5,127.5,9,Northern-Iowa,67,69,Northern Iowa,Worse Seed,Loss,13.5,OVER,8.5,2,136,Big 12,Missouri Valley,1,31,No,30,14.005,31.887,17.881,1,80,6,9,,,
722,2010,Midwest,2) Second Round,Spokane,4,Maryland,-1.5,147.5,5,Michigan-State,83,85,Michigan State,Worse Seed,Loss,3.5,OVER,20.5,2,168,ACC,Big Ten,13,20,No,7,2.228,22.087,19.859,11,42,50,23,,,
723,2010,Midwest,2) Second Round,Providence,6,Tennessee,-8.5,143.5,14,Ohio,83,68,Tennessee,Better Seed,Win,-6.5,OVER,7.5,15,151,SEC,Mid-American,38,100,No,62,9.892,17.066,7.174,99,122,8,96,,,
724,2010,Midwest,2) Second Round,Milwaukee,2,Ohio-State,-6.5,134.5,10,Georgia-Tech,75,66,Ohio State,Better Seed,Win,-2.5,OVER,6.5,9,141,Big Ten,ACC,6,32,No,26,7.266,24.926,17.661,9,69,26,19,,,
725,2010,Midwest,3) Sweet 16,St. Louis,5,Michigan-State,-1.5,121.5,9,Northern-Iowa,59,52,Michigan State,Better Seed,Win,-5.5,UNDER,-10.5,7,111,Big Ten,Missouri Valley,20,31,No,11,1.977,19.859,17.881,42,80,23,9,,,
726,2010,Midwest,3) Sweet 16,St. Louis,2,Ohio-State,-4.5,137,6,Tennessee,73,76,Tennessee,Worse Seed,Loss,7.5,OVER,12,3,149,Big Ten,SEC,6,38,No,32,7.861,24.926,17.066,9,99,26,8,,,
727,2010,Midwest,4) Elite 8,St. Louis,5,Michigan-State,2,135.5,6,Tennessee,70,69,Michigan State,Better Seed,Win,-3,OVER,3.5,1,139,Big Ten,SEC,20,38,No,18,2.793,19.859,17.066,42,99,23,8,,,
728,2010,West,1) Round of 64,Buffalo,1,Syracuse,-15.5,145,16,Vermont,79,56,Syracuse,Better Seed,Win,-7.5,UNDER,-10,23,135,Big East,America East,3,139,No,136,23.946,26.955,3.009,6,156,17,131,,,
729,2010,West,1) Round of 64,Buffalo,8,Gonzaga,1,132.5,9,Florida-State,67,60,Gonzaga,Better Seed,Win,-8,UNDER,-5.5,7,127,West Coast,ACC,42,29,Yes,-13,-1.831,16.397,18.228,39,144,60,2,,,
730,2010,West,1) Round of 64,San Jose,5,Butler,-2.5,129.5,12,UTEP,77,59,Butler,Better Seed,Win,-15.5,OVER,6.5,18,136,Horizon,C-USA,22,36,No,14,2.382,19.588,17.206,48,83,18,13,,,
731,2010,West,1) Round of 64,San Jose,4,Vanderbilt,-2.5,140.5,13,Murray-State,65,66,Murray State,Worse Seed,Loss,3.5,UNDER,-9.5,1,131,SEC,Ohio Valley,37,56,No,19,3.08,17.188,14.107,26,74,63,45,,,
732,2010,West,1) Round of 64,Milwaukee,6,Xavier,-1.5,143.5,11,Minnesota,65,54,Xavier,Better Seed,Win,-9.5,UNDER,-24.5,11,119,Atlantic 10,Big Ten,23,27,No,4,1.101,19.485,18.384,21,34,52,38,,,
733,2010,West,1) Round of 64,Milwaukee,3,Pittsburgh,-9.5,135,14,Oakland,89,66,Pittsburgh,Better Seed,Win,-13.5,OVER,20,23,155,Big East,Summit,28,131,No,103,14.643,18.351,3.708,46,90,31,204,,,
734,2010,West,1) Round of 64,Oklahoma City,7,BYU,-5,147,10,Florida,99,92,BYU,Better Seed,Win,-2,OVER,44,7,191,Mountain West,SEC,9,53,No,44,9.155,23.817,14.662,10,41,36,73,,,
735,2010,West,1) Round of 64,Oklahoma City,2,Kansas-State,-15.5,147,15,North-Texas,82,62,Kansas State,Better Seed,Win,-4.5,UNDER,-3,20,144,Big 12,Sun Belt,8,174,No,166,24.64,24.342,-0.298,19,164,11,188,,,
736,2010,West,2) Second Round,Buffalo,1,Syracuse,-6.5,147.5,8,Gonzaga,87,65,Syracuse,Better Seed,Win,-15.5,OVER,4.5,22,152,Big East,West Coast,3,42,No,39,10.558,26.955,16.397,6,39,17,60,,,
737,2010,West,2) Second Round,San Jose,5,Butler,-4.5,131.5,13,Murray-State,54,52,Butler,Better Seed,Loss,2.5,UNDER,-25.5,2,106,Horizon,Ohio Valley,22,56,No,34,5.481,19.588,14.107,48,74,18,45,,,
738,2010,West,2) Second Round,Milwaukee,3,Pittsburgh,-2,134.5,6,Xavier,68,71,Xavier,Worse Seed,Loss,5,OVER,4.5,3,139,Big East,Atlantic 10,28,23,Yes,-5,-1.134,18.351,19.485,46,21,31,52,,,
739,2010,West,2) Second Round,Oklahoma City,2,Kansas-State,-4,157.5,7,BYU,84,72,Kansas State,Better Seed,Win,-8,UNDER,-1.5,12,156,Big 12,Mountain West,8,9,No,1,0.525,24.342,23.817,19,10,11,36,,,
740,2010,West,3) Sweet 16,Salt Lake City,1,Syracuse,-6.5,138,5,Butler,59,63,Butler,Worse Seed,Loss,10.5,UNDER,-16,4,122,Big East,Horizon,3,22,No,19,7.366,26.955,19.588,6,48,17,18,,,
741,2010,West,3) Sweet 16,Salt Lake City,2,Kansas-State,-5,150.5,6,Xavier,101,96,Kansas State,Better Seed,Push,0,OVER,46.5,5,197,Big 12,Atlantic 10,8,23,No,15,4.857,24.342,19.485,19,21,11,52,,,
742,2010,West,4) Elite 8,Salt Lake City,2,Kansas-State,-4,134.5,5,Butler,56,63,Butler,Worse Seed,Loss,11,UNDER,-15.5,7,119,Big 12,Horizon,8,22,No,14,4.754,24.342,19.588,19,48,11,18,,,
743,2010,East,1) Round of 64,New Orleans,1,Kentucky,-18.5,134.5,16,East-Tennessee-State,100,71,Kentucky,Better Seed,Win,-10.5,OVER,36.5,29,171,SEC,Atlantic Sun,7,149,No,142,22.034,24.344,2.31,23,208,7,84,,,
744,2010,East,1) Round of 64,New Orleans,8,Texas,-5.5,148.5,9,Wake-Forest,80,81,Wake Forest,Worse Seed,Loss,6.5,OVER,12.5,1,161,Big 12,ACC,18,54,No,36,5.659,20.311,14.652,25,91,35,32,,,
745,2010,East,1) Round of 64,Jacksonville,5,Temple,-3,122.5,12,Cornell,65,78,Cornell,Worse Seed,Loss,16,OVER,20.5,13,143,Atlantic 10,Ivy League,17,60,No,43,7.234,20.504,13.27,94,18,3,159,,,
746,2010,East,1) Round of 64,Jacksonville,4,Wisconsin,-10.5,114.5,13,Wofford,53,49,Wisconsin,Better Seed,Loss,6.5,UNDER,-12.5,4,102,Big Ten,Southern,5,83,No,78,15.857,25.084,9.227,15,147,10,55,,,
747,2010,East,1) Round of 64,San Jose,6,Marquette,-1.5,140.5,11,Washington,78,80,Washington,Worse Seed,Loss,3.5,OVER,17.5,2,158,Big East,Pac-10,19,34,No,15,2.646,20.11,17.464,20,45,46,41,,,
748,2010,East,1) Round of 64,San Jose,3,New-Mexico,-8.5,134.5,14,Montana,62,57,New Mexico,Better Seed,Loss,3.5,UNDER,-15.5,5,119,Mountain West,Big Sky,39,91,No,52,8.575,16.946,8.371,24,96,79,101,,,
749,2010,East,1) Round of 64,Buffalo,7,Clemson,-2,143.5,10,Missouri,78,86,Missouri,Worse Seed,Loss,10,OVER,20.5,8,164,ACC,Big 12,24,25,No,1,0.021,19.253,19.232,59,53,12,16,,,
750,2010,East,1) Round of 64,Buffalo,2,west-virginia,-16.5,137.5,15,Morgan-State,77,50,west-virginia,Better Seed,Win,-10.5,UNDER,-10.5,27,127,Big East,MEAC,4,151,No,147,23.27,25.133,1.863,8,130,24,198,,,
751,2010,East,2) Second Round,New Orleans,1,Kentucky,-9.5,147,9,Wake-Forest,90,60,Kentucky,Better Seed,Win,-20.5,OVER,3,30,150,SEC,ACC,7,54,No,47,9.692,24.344,14.652,23,91,7,32,,,
752,2010,East,2) Second Round,Jacksonville,4,Wisconsin,-4,126.5,12,Cornell,69,87,Cornell,Worse Seed,Loss,22,OVER,29.5,18,156,Big Ten,Ivy League,5,60,No,55,11.814,25.084,13.27,15,18,10,159,,,
753,2010,East,2) Second Round,San Jose,3,New-Mexico,2.5,151,11,Washington,64,82,Washington,Worse Seed,Loss,15.5,UNDER,-5,18,146,Mountain West,Pac-10,39,34,Yes,-5,-0.518,16.946,17.464,24,45,79,41,,,
754,2010,East,2) Second Round,Buffalo,2,west-virginia,-6,138.5,10,Missouri,68,59,west-virginia,Better Seed,Win,-3,UNDER,-11.5,9,127,Big East,Big 12,4,25,No,21,5.901,25.133,19.232,8,53,24,16,,,
755,2010,East,3) Sweet 16,Syracuse,1,Kentucky,-8.5,146,12,Cornell,62,45,Kentucky,Better Seed,Win,-8.5,UNDER,-39,17,107,SEC,Ivy League,7,60,No,53,11.074,24.344,13.27,23,18,7,159,,,
756,2010,East,3) Sweet 16,Syracuse,2,west-virginia,-4.5,140.5,11,Washington,69,56,west-virginia,Better Seed,Win,-8.5,UNDER,-15.5,13,125,Big East,Pac-10,4,34,No,30,7.669,25.133,17.464,8,45,24,41,,,
757,2010,East,4) Elite 8,Syracuse,1,Kentucky,-4,134,2,west-virginia,66,73,west-virginia,Worse Seed,Loss,11,OVER,5,7,139,SEC,Big East,7,4,Yes,-3,-0.789,24.344,25.133,23,8,7,24,,,
758,2010,South,1) Round of 64,Jacksonville,1,Duke,-25,125.5,16,Arkansas-Pine-Bluff,73,44,Duke,Better Seed,Win,-4,UNDER,-8.5,29,117,ACC,SWAC,2,243,No,241,38.547,30.806,-7.741,4,308,5,118,,,
759,2010,South,1) Round of 64,Jacksonville,8,California,1,150,9,Louisville,77,62,California,Better Seed,Win,-16,UNDER,-11,15,139,Pac-10,Big East,15,33,No,18,4.188,21.655,17.467,2,16,87,88,,,
760,2010,South,1) Round of 64,Spokane,5,texas-am,-3,126,12,Utah-State,69,53,texas-am,Better Seed,Win,-13,UNDER,-4,16,122,Big 12,WAC,21,16,Yes,-5,-1.113,19.774,20.887,43,12,22,61,,,
761,2010,South,1) Round of 64,Spokane,4,Purdue,-4.5,131.5,13,Siena,72,64,Purdue,Better Seed,Win,-3.5,OVER,4.5,8,136,Big Ten,MAAC,14,58,No,44,8.355,22.038,13.683,54,57,4,64,,,
762,2010,South,1) Round of 64,New Orleans,6,Notre-Dame,-2.5,121.5,11,Old-Dominion,50,51,Old Dominion,Worse Seed,Loss,3.5,UNDER,-20.5,1,101,Big East,CAA,30,35,No,5,0.707,17.949,17.242,3,79,150,15,,,
763,2010,South,1) Round of 64,New Orleans,3,Baylor,-10.5,149,14,Sam-Houston-State,68,59,Baylor,Better Seed,Loss,1.5,UNDER,-22,9,127,Big 12,Southland,11,101,No,90,15.709,22.855,7.145,5,44,54,214,,,
764,2010,South,1) Round of 64,Providence,7,Richmond,-1.5,136,10,Saint-Marys-Ca,71,80,Saint Marys Ca,Worse Seed,Loss,10.5,OVER,15,9,151,Atlantic 10,West Coast,51,26,Yes,-25,-3.942,15.012,18.954,76,13,37,83,,,
765,2010,South,1) Round of 64,Providence,2,Villanova,-16.5,145.5,15,Robert-Morris,73,70,Villanova,Better Seed,Loss,13.5,UNDER,-2.5,3,143,Big East,Northeast,12,195,No,183,24.295,22.383,-1.912,7,216,59,154,,,
766,2010,South,2) Second Round,Jacksonville,1,Duke,-6.5,148,8,California,68,53,Duke,Better Seed,Win,-8.5,UNDER,-27,15,121,ACC,Pac-10,2,15,No,13,9.152,30.806,21.655,4,2,5,87,,,
767,2010,South,2) Second Round,Spokane,4,Purdue,2,127,5,texas-am,63,61,Purdue,Better Seed,Win,-4,UNDER,-3,2,124,Big Ten,Big 12,14,21,No,7,2.264,22.038,19.774,54,43,4,22,,,
768,2010,South,2) Second Round,New Orleans,3,Baylor,-4.5,129.5,11,Old-Dominion,76,68,Baylor,Better Seed,Win,-3.5,OVER,14.5,8,144,Big 12,CAA,11,35,No,24,5.613,22.855,17.242,5,79,54,15,,,
769,2010,South,2) Second Round,Providence,2,Villanova,-5,152.5,10,Saint-Marys-Ca,68,75,Saint Marys Ca,Worse Seed,Loss,12,UNDER,-9.5,7,143,Big East,West Coast,12,26,No,14,3.429,22.383,18.954,7,13,59,83,,,
770,2010,South,3) Sweet 16,Houston,1,Duke,-8.5,127.5,4,Purdue,70,57,Duke,Better Seed,Win,-4.5,UNDER,-0.5,13,127,ACC,Big Ten,2,14,No,12,8.768,30.806,22.038,4,54,5,4,,,
771,2010,South,3) Sweet 16,Houston,3,Baylor,-5,141.5,10,Saint-Marys-Ca,72,49,Baylor,Better Seed,Win,-18,UNDER,-20.5,23,121,Big 12,West Coast,11,26,No,15,3.901,22.855,18.954,5,13,54,83,,,
772,2010,South,4) Elite 8,Houston,1,Duke,-5,137.5,3,Baylor,78,71,Duke,Better Seed,Win,-2,OVER,11.5,7,149,ACC,Big 12,2,11,No,9,7.951,30.806,22.855,4,5,5,54,,,
773,2009,Midwest,1) Round of 64,Dayton,1,Louisville,-21,131.5,16,Morehead-State,74,54,Louisville,Better Seed,Loss,1,UNDER,-3.5,20,128,Big East,Ohio Valley,6,164,No,158,24.875,24.864,-0.011,54,168,2,169,,,
774,2009,Midwest,1) Round of 64,Dayton,8,Ohio-State,-2,142.5,9,Siena,72,74,Siena,Worse Seed,Loss,4,OVER,3.5,2,146,Big Ten,MAAC,34,73,No,39,4.715,16.097,11.382,27,60,66,88,,,
775,2009,Midwest,1) Round of 64,Miami,5,Utah,-1,134,12,Arizona,71,84,Arizona,Worse Seed,Loss,14,OVER,21,13,155,Mountain West,Pac-10,25,37,No,12,3.007,18.638,15.631,44,8,24,150,,,
776,2009,Midwest,1) Round of 64,Miami,4,Wake-Forest,-7.5,138,13,Cleveland-State,69,84,Cleveland State,Worse Seed,Loss,22.5,OVER,15,15,153,ACC,Horizon,21,72,No,51,8.543,19.943,11.4,40,131,13,28,,,
777,2009,Midwest,1) Round of 64,Minneapolis,6,west-virginia,-10,127,11,Dayton,60,68,Dayton,Worse Seed,Loss,18,OVER,1,8,128,Big East,Atlantic 10,9,83,No,74,15.175,24.451,9.276,24,156,6,34,,,
778,2009,Midwest,1) Round of 64,Minneapolis,3,Kansas,-9,146.5,14,North-Dakota-State,84,74,Kansas,Better Seed,Win,-1,OVER,11.5,10,158,Big 12,Summit,13,61,No,48,10.491,22.621,12.13,19,25,18,145,,,
779,2009,Midwest,1) Round of 64,Minneapolis,7,Boston-College,2,137,10,USC,55,72,USC,Worse Seed,Loss,15,UNDER,-10,17,127,ACC,Pac-10,64,30,Yes,-34,-5.452,11.796,17.249,28,69,144,19,,,
780,2009,Midwest,1) Round of 64,Minneapolis,2,Michigan-State,-1,133,15,Robert-Morris,77,62,Michigan State,Better Seed,Win,-14,OVER,6,15,139,Big Ten,Northeast,14,145,No,131,20.679,22.199,1.52,34,179,9,128,,,
781,2009,Midwest,2) Second Round,Dayton,1,Louisville,-12,145.5,9,Siena,79,72,Louisville,Better Seed,Loss,5,OVER,5.5,7,151,Big East,MAAC,6,73,No,67,13.482,24.864,11.382,54,60,2,88,,,
782,2009,Midwest,2) Second Round,Miami,12,Arizona,-3,135.5,13,Cleveland-State,71,57,Arizona,Better Seed,Win,-11,UNDER,-7.5,14,128,Pac-10,Horizon,37,72,No,35,4.231,15.631,11.4,8,131,150,28,,,
783,2009,Midwest,2) Second Round,Minneapolis,3,Kansas,-8,134,11,Dayton,60,43,Kansas,Better Seed,Win,-9,UNDER,-31,17,103,Big 12,Atlantic 10,13,83,No,70,13.345,22.621,9.276,19,156,18,34,,,
784,2009,Midwest,2) Second Round,Minneapolis,2,Michigan-State,-4,129.5,10,USC,74,69,Michigan State,Better Seed,Win,-1,OVER,13.5,5,143,Big Ten,Pac-10,14,30,No,16,4.95,22.199,17.249,34,69,9,19,,,
785,2009,Midwest,3) Sweet 16,Indianapolis,1,Louisville,-9.5,139,12,Arizona,103,64,Louisville,Better Seed,Win,-29.5,OVER,28,39,167,Big East,Pac-10,6,37,No,31,9.233,24.864,15.631,54,8,2,150,,,
786,2009,Midwest,3) Sweet 16,Indianapolis,2,Michigan-State,0,138,3,Kansas,67,62,Michigan State,Better Seed,Win,-5,UNDER,-9,5,129,Big Ten,Big 12,14,13,Yes,-1,-0.422,22.199,22.621,34,19,9,18,,,
787,2009,Midwest,4) Elite 8,Indianapolis,1,Louisville,-7,137.5,2,Michigan-State,52,64,Michigan State,Worse Seed,Loss,19,UNDER,-21.5,12,116,Big East,Big Ten,6,14,No,8,2.665,24.864,22.199,54,34,2,9,,,
788,2009,West,1) Round of 64,Philadelphia,1,Connecticut,-20.5,148,16,Chattanooga,103,47,Connecticut,Better Seed,Win,-35.5,OVER,2,56,150,Big East,Southern,4,209,No,205,31.13,27.384,-3.746,21,137,3,285,,,
789,2009,West,1) Round of 64,Philadelphia,8,BYU,-3,140.5,9,texas-am,66,79,texas-am,Worse Seed,Loss,16,OVER,4.5,13,145,Mountain West,Big 12,17,51,No,34,7.228,21.238,14.009,20,38,26,73,,,
790,2009,West,1) Round of 64,Portland,5,Purdue,-8.5,124.5,12,Northern-Iowa,61,56,Purdue,Better Seed,Loss,3.5,UNDER,-7.5,5,117,Big Ten,Missouri Valley,15,82,No,67,11.846,21.48,9.634,61,50,5,133,,,
791,2009,West,1) Round of 64,Portland,4,Washington,-6,149,13,Mississippi-State,71,58,Washington,Better Seed,Win,-7,UNDER,-20,13,129,Pac-10,SEC,16,70,No,54,9.876,21.415,11.539,35,93,10,48,,,
792,2009,West,1) Round of 64,Boise,6,Marquette,-6,140.5,11,Utah-State,58,57,Marquette,Better Seed,Loss,5,UNDER,-25.5,1,115,Big East,WAC,20,40,No,20,5.406,20.466,15.06,7,9,64,161,,,
793,2009,West,1) Round of 64,Boise,3,Missouri,-12.5,146.5,14,Cornell,78,59,Missouri,Better Seed,Win,-6.5,UNDER,-9.5,19,137,Big 12,Ivy League,10,105,No,95,17.734,23.034,5.3,16,83,16,172,,,
794,2009,West,1) Round of 64,Kansas City,7,California,-1,142.5,10,Maryland,71,84,Maryland,Worse Seed,Loss,14,OVER,12.5,13,155,Pac-10,ACC,27,54,No,27,4.887,17.869,12.983,10,82,98,42,,,
