"","teams","finalFourTeam","seed","ws.40","aBPM","TS","TOV","StlBlk","OR","PER","depth"
"494","georgia 2015",0,10,5.02547777304531,4.94020402018882,5.35394639556377,-8.12707809558513,10.1771679473106,0.567711111772697,1.57187545683418,9
"495","virginia 2015",0,2,7.55058417326745,8.82240791435961,5.45433579335793,-6.70411557191525,11.0020095266448,0.600398610444843,1.85001963905624,10
"496","belmont 2015",0,15,5.20522104446005,1.5644382416905,5.99305940594059,-8.87136597321039,8.27347663551402,0.473951344532539,1.79828661289678,7
"497","duke 2015",1,1,7.43362960011824,9.13456191645087,5.98508413064995,-7.03041604243211,10.1352713677968,0.619722717371049,2.0534849217008,9
"498","robert-morris 2015",0,16,4.16098092122907,-0.623391169769534,5.4208354978355,-8.73214705554907,10.7145207118289,0.539264995241833,1.55823104775626,9
"499","san-diego-state 2015",0,8,5.892600114415,4.91996481431086,5.00308816595945,-7.44454686407719,12.4134468330688,0.587767142148446,1.58896795777735,10
"500","st-johns-ny 2015",0,9,5.15960502829766,5.48802129017036,5.3901876430206,-6.74175320578157,14.2018515372855,0.467087752914675,1.83174395401272,6
"501","utah 2015",0,5,7.41544683235987,7.95241338362655,5.95339942172656,-7.93839941145998,11.1142731664471,0.534532294188212,1.86589581527833,11
"502","stephen-f-austin 2015",0,12,7.3829745255845,3.4954667698657,5.97206910405785,-8.59204000510248,10.4469025157233,0.636821575698538,1.87212286436288,10
"503","georgetown 2015",0,4,5.33077494030438,6.00382339684884,5.60208869179601,-8.32407386356584,12.7513188338732,0.592202265077341,1.73633483251661,9
"504","eastern-washington 2015",0,13,5.66030101985295,0.891297037725106,5.95600153491942,-6.67086530164511,10.2020208399116,0.498061318296187,2.02553986224432,7
"505","southern-methodist 2015",0,6,6.41920299133194,5.34107869242536,5.61412416851441,-8.24672945512567,12.6399879735418,0.660390346156025,1.82539368874285,9
"506","ucla 2015",0,11,4.83000930742011,4.58764889105609,5.31449367088608,-7.39266136724143,10.3422859564849,0.572928312616299,1.66158631354822,8
"507","iowa-state 2015",0,3,5.93944022757683,6.65789298814896,5.75474980142971,-6.95162016917172,9.56922007722008,0.494410868361762,1.8396785947935,8
"508","alabama-birmingham 2015",0,14,4.24243330993489,1.19457002082507,5.2832628909552,-8.40992468370929,11.1690855290968,0.597619566924343,1.55686801020997,9
"509","iowa 2015",0,7,5.81317575929165,6.06690397146863,5.3493430335097,-7.12688435313817,11.3194187982443,0.625807194034349,1.74106741496071,9
"510","davidson 2015",0,10,6.35212580776544,4.65697585934656,5.80995866060356,-5.93587502206347,7.87279674796748,0.509936364556121,1.90723674391295,9
"511","gonzaga 2015",0,2,8.03922862039648,7.85908512255795,6.09374729241877,-6.79591933384425,8.76959459459459,0.587210473992704,2.07166898332456,8
"512","north-dakota-state 2015",0,15,4.64939972584606,0.180723920145191,5.36832607643928,-7.08320872577071,9.04651054590571,0.434794933703427,1.58402689100032,7
"513","florida 2014",1,1,6.91849745916533,7.92813844985541,5.57313559322034,-7.5691090470768,10.2720737827207,0.596689874031079,1.76457146445722,8
"514","albany-ny 2014",0,16,4.45715909201507,-0.736268341560169,5.43262529832936,-8.47235373887784,8.5044741697417,0.53049441586877,1.45448385506215,9
"515","colorado 2014",0,8,5.02518385347112,4.62680134235718,5.4310231316726,-8.32391161817105,9.0879692162714,0.59330781200266,1.62558978862292,8
"516","pittsburgh 2014",0,9,6.38221620334373,6.78270407680191,5.52781884646629,-6.79948615561852,10.2793098551548,0.634633430215599,1.8100837319087,9
"517","virginia-commonwealth 2014",0,5,6.11801400578933,5.30848260889899,5.24132901134522,-7.29294365993539,13.5368044159332,0.594717791053921,1.66733321624418,9
"518","stephen-f-austin 2014",0,12,6.99673242963594,2.42721960890017,5.70330181245075,-7.40341467840022,10.2323559899304,0.673202358076324,1.82239955133946,9
"519","ucla 2014",0,4,6.28910543703539,6.58051295644551,5.81008552856654,-6.5405971589328,11.5560587347331,0.511869738528622,1.91476152399555,8
"520","tulsa 2014",0,13,4.98022997011293,2.46253222007079,5.38765496315561,-7.50178353382836,10.2255706354102,0.497488910540228,1.51645881380807,9
"521","ohio-state 2014",0,6,6.08857713365539,6.60999291465378,5.43432083333333,-7.65764789986614,11.8865206881843,0.521249726247987,1.63975935587762,9
"522","dayton 2014",0,11,5.06986470478367,3.93427473678084,5.58782401902497,-7.74343839020109,8.1548128342246,0.578572914162273,1.59367953839574,10
"523","syracuse 2014",0,3,6.30994894322101,6.45882318941102,5.33660580524344,-6.15340416848659,14.820222083203,0.630847638864806,1.86818806234707,7
"524","western-michigan 2014",0,14,4.92883089774048,0.889362541702622,5.71415850400712,-9.29280163882249,8.98180397061122,0.523545064441136,1.5414425658546,9
"525","new-mexico 2014",0,7,5.89239513295326,5.06145770168171,5.65364652317881,-6.78789252660918,9.75566227730442,0.575916594831531,1.78342438018004,8
"526","stanford 2014",0,10,4.99921369887093,5.18049807324038,5.57887555022009,-7.27360657268752,9.71180318121005,0.523177277977008,1.65714821008798,8
"527","kansas 2014",0,2,6.04277291231938,7.88910176862207,5.90929678188319,-8.32492264875006,11.1764483627204,0.699401432805873,1.87361321467507,8
"528","eastern-kentucky 2014",0,15,5.827581585788,0.657805445793499,6.19106170946723,-6.85140551057049,10.1917356615987,0.379521151643502,1.81068593929651,9
"529","virginia 2014",0,1,6.70353987897479,7.29672703488246,5.48196186440678,-6.96735214648891,10.1002511160714,0.573226920094776,1.70595847717891,9
"530","coastal-carolina 2014",0,16,4.65654649888826,-1.58418787952713,5.30906510851419,-8.56182738360486,8.90503107428233,0.608171012369698,1.45619072602148,10
"531","memphis 2014",0,8,5.50307234640334,5.03097549890509,5.58375051461507,-7.90088798956271,11.7845,0.600519460397472,1.74217411064744,8
"532","george-washington 2014",0,9,5.76621714636281,4.88184964200477,5.51881753764393,-7.90971701959057,11.2485844451676,0.650040482264834,1.75656451096431,8
"533","cincinnati 2014",0,5,6.25002523143808,5.42582358471834,5.21537439078423,-7.19854277454611,13.7062802663438,0.683590474457579,1.68056970331786,9
"534","harvard 2014",0,12,6.81643005115669,4.76063058317893,5.69666356011184,-7.33736434845486,12.4330270631473,0.527322545231729,1.80028746407157,8
"535","michigan-state 2014",0,4,6.54918675173934,7.56722545009786,5.77305160807779,-7.29037057276569,11.8631918554631,0.577151391896961,1.93163134413991,9
"536","delaware 2014",0,13,4.80450330908908,1.19429525933604,5.46735023888276,-5.70364751149139,8.37789674391317,0.492594498357637,1.74147515623793,8
"537","north-carolina 2014",0,6,5.57397295565158,5.87737272594595,5.31713220058019,-6.8377171056702,11.7857920792079,0.625347445635276,1.75524706046588,8
"538","providence 2014",0,11,5.07852973501038,4.58150393384854,5.43794093851133,-6.83840107492876,9.69101725163593,0.620795579435829,1.72206627357256,6
"539","iowa-state 2014",0,3,5.77421103452869,6.74273465854227,5.74695104895105,-6.32905156303746,7.49987035436474,0.485403472846536,1.8054186228482,7
"540","north-carolina-central 2014",0,14,7.436227154453,2.13648963851425,5.67342459605027,-7.49113859564434,12.1674926638409,0.618713289033101,1.8210151560702,7
"541","connecticut 2014",0,7,5.93832108439031,6.03232969839938,5.71217768147346,-7.56837627529605,12.5202270118607,0.484374991439013,1.6920374726809,10
"542","saint-josephs 2014",0,10,4.95153182764675,3.67844172450187,5.70367007672634,-8.08260725250739,9.05554876184653,0.521694733290692,1.6157672505384,8
"543","villanova 2014",0,2,6.5367106833419,6.83240804525212,5.75311658330127,-7.45106600902211,10.5757161745262,0.567833545169647,1.75835330416137,9
"544","milwaukee 2014",0,15,3.68738355001065,-0.305935069000824,5.3983181621153,-8.7245428842539,7.6933986435569,0.459894559494312,1.34952439015445,9
"545","arizona 2014",0,1,7.42327460386568,8.86817824147118,5.48879457364341,-6.48126728262592,10.3197827007196,0.637357333727437,1.85168679126208,7
"546","weber-state 2014",0,16,5.53076007527848,0.0827876773876332,5.90878289473684,-8.41171738175997,7.63926380368098,0.542344653362948,1.67486783879554,7
"547","gonzaga 2014",0,8,6.40876672271859,6.08836669435496,5.92161141094834,-7.66264037242501,9.84343494423792,0.515108744099354,1.83239296109457,8
"548","oklahoma-state 2014",0,9,6.42238454269285,6.99604030527649,5.75697719366061,-6.31938650889986,11.7059202261307,0.50251261895709,1.85419263839945,8
"549","oklahoma 2014",0,5,5.10143609034623,5.26644885205596,5.6166477702192,-6.81411568234363,9.02373163713463,0.566980430547219,1.71163098084781,9
"550","north-dakota-state 2014",0,12,6.34252164331812,2.81884149220841,5.98584327086882,-6.45870846336009,11.1971514480139,0.550868880843696,1.94455532819141,8
"551","san-diego-state 2014",0,4,6.93560750757236,5.53997209136903,5.18576572847682,-6.38578689699532,12.9274949378073,0.637234478897457,1.75874550290902,9
"552","new-mexico-state 2014",0,13,6.01463768801998,2.57062369068542,5.80416287878788,-8.22849948618707,9.77333907303774,0.668426773170202,1.77604693655745,9
"553","baylor 2014",0,6,5.44148007410368,5.74094741297434,5.57424111948332,-7.59097844455939,10.3940300457218,0.710750656658406,1.78179559975019,9
"554","nebraska 2014",0,11,4.33452434284991,3.93801279869559,5.32864668922185,-7.49916093845571,10.2137413208461,0.439704371502521,1.4790262266406,9
"555","creighton 2014",0,3,6.21104795184458,6.49398985465002,6.12216558068225,-7.25781525555999,5.02759793052476,0.456198454890149,1.79986874142602,9
"556","louisiana-lafayette 2014",0,14,5.08529773180353,1.19224761156825,5.58908885542169,-7.91195076442606,9.97315466387184,0.637998647712811,1.69358163059942,9
"557","oregon 2014",0,7,5.47449163318792,5.61907128219366,5.91749165120594,-7.36304541246706,10.1603463587922,0.558675049834229,1.76480330054055,10
"558","brigham-young 2014",0,10,5.14395937656139,3.99163893804737,5.48893624393624,-6.64735788209991,8.6668404735062,0.593445824517768,1.71461409270504,10
"559","wisconsin 2014",1,2,6.34712836959348,7.52422965242264,5.79298825256975,-5.59073632089789,7.73149437600428,0.492589530785011,1.84763767299413,8
"560","american 2014",0,15,5.34591333486764,1.21583044485816,5.91406964656965,-9.82156639531487,10.3714713216958,0.466006196276324,1.56278943508827,7
"561","wichita-state 2014",0,1,7.80779401678696,6.54598615238904,5.79562547966232,-6.53532788265758,12.5448478760046,0.601997942454032,1.95628453737875,9
"562","cal-poly 2014",0,16,2.24561447633295,-3.80256005429967,5.08874613003096,-7.45846743615378,8.71183542160515,0.412968748218085,1.2798580427694,10
"563","kentucky 2014",1,8,5.70870949280507,6.4959727772195,5.42771746694502,-7.43856693011836,10.0409224479366,0.74442927239612,1.71310432050784,9
"564","kansas-state 2014",0,9,4.56806605980422,4.34782283409047,5.24358465011287,-7.81478630723301,8.82039263430224,0.595727403206488,1.42285511436719,10
"565","saint-louis 2014",0,5,5.80849348581636,4.48468050404831,5.32136261766024,-7.95189492996317,10.8995322731525,0.49587907500534,1.53667087354135,8
"566","north-carolina-state 2014",0,12,4.18708046907543,3.49395300159462,5.31650679456435,-6.83378378048896,8.65049559471366,0.596046293831288,1.58869412424449,9
"567","louisville 2014",0,4,8.54185549687592,9.19391867390321,5.67753374680773,-6.35822643185741,14.2683678091499,0.673880482811211,2.04960908318995,8
"568","manhattan 2014",0,13,5.4173198464983,2.27236261899451,5.52216720779221,-8.57407544154743,13.0793822276324,0.582601869893532,1.62706286196559,10
"569","massachusetts 2014",0,6,4.91986676202718,3.87552402434694,5.3819007569386,-8.10837466796777,10.7597559017183,0.549698113962479,1.59165637206604,7
"570","tennessee 2014",0,11,6.76404546826755,7.08717667163306,5.54250903251706,-6.77903075439356,9.90695997645674,0.707330205352976,1.89098204563845,8
"571","duke 2014",0,3,6.49982241618162,7.32828685139048,5.80149270913277,-6.22932393077753,9.31058788242351,0.606660271293635,1.9141607744696,9
"572","mercer 2014",0,14,6.46135074094681,2.1833026401373,5.84915736406194,-7.48417564391458,9.95407008086253,0.578248465993245,1.80074350153205,12
"573","texas 2014",0,7,4.69274788134287,4.51044744919954,5.19106066536204,-7.19443697955109,11.191941705958,0.69545495077525,1.62259499208546,10
"574","arizona-state 2014",0,10,5.3346014728647,4.97003435238416,5.64151408450704,-7.26669747866548,9.59119908391952,0.419217225670386,1.60332883981261,8
"575","michigan 2014",0,2,6.06082917188067,6.98902312091408,5.98881211180124,-6.36090198287479,7.06681241184767,0.455885950857825,1.84085057363725,8
"576","wofford 2014",0,15,5.02843040139593,-1.31107563796356,5.31602443609023,-7.17998738948579,7.84957344501318,0.528181526110599,1.50833694210353,10
